ID,Video_ID,Comment,comment_fr,Name 
9239,huDl3964-mI,"Ambassador, I honestly think you should raise the level of your guests by a notch. Your very regular invitees are rather too down to earth- intellectually!","Ambassador, I honestly think you should raise the level of your guests by a notch. Your very regular invitees are rather too down to earth- intellectually!",Cyrille Nzouda
971,VB9h7ShdzM4,Équinoxe t'es la meilleure,Équinoxe t'es la meilleure,Maxime Pouokam
4166,G2AwOc6860g,"On ne sait même pas c'est que ONG peut gagner derrière les morts après les manifestations? Plusieurs manifestants sont tués au Nigeria dans la capitale économique, est-ce qu'on à besoin d'arriver à ce stade?","On ne sait même pas c'est que ONG peut gagner derrière les morts après les manifestations? Plusieurs manifestants sont tués au Nigeria dans la capitale économique, est-ce qu'on à besoin d'arriver à ce stade?",Tchango International
9013,h9JLPTQX9pg,Cameroon pays pourri oooooooooo.,Cameroon pays pourri oooooooooo.,Cyrille Nzouda
8572,8igcxN8ffmM,Bravo au peuple courageux et fort .. tout ces vieillards seront chassés à la tête de nos pays,Bravo au peuple courageux et fort .. tout ces vieillards seront chassés à la tête de nos pays,Serge Ewane
5769,V7XXaE7kAqw,Stupidity are expressed in so many ways this is exactly a good example being portrayed in this debate by Me Tegem of the rdpc Party headed by the dictator Paul Biya.,Stupidity are expressed in so many ways this is exactly a good example being portrayed in this debate by Me Tegem of the rdpc Party headed by the dictator Paul Biya.,Cedric Sougang
7987,aIC9hUjoA20,Julie reviens nous vite🤔🤔🤔🤔🤔🤔😓😓😓😓😓😥😥😥😥,Julie reviens nous vite🤔🤔🤔🤔🤔🤔😓😓😓😓😓😥😥😥😥,Merlin Mpoudeu
6200,SeQrDgEbPjc,ÉquinoxeTv est vraiment la chaîne du Peuples merci vraiment pour cette émission longue vie à vous.,ÉquinoxeTv est vraiment la chaîne du Peuples merci vraiment pour cette émission longue vie à vous.,Thierry Aubin Moukam
6220,hpz966qXjTs,Le verbe marcher la!!!!fait peur?,Le verbe marcher la!!!!fait peur?,Thierry Aubin Moukam
9186,RRXnBqroKpM,Wehhhh wa country with accident & die...only God fit save we.,Wehhhh wa country with accident & die...only God fit save we.,Cyrille Nzouda
3933,3wsZKoQAOF0,Stupid u the news just reach ur office unconfirmed but ur mouth is sharp to push the blame on boys wearing nchang shoes but couldn't say military holding guns. Military men 're guiding school compound on daily basis how come shooting took place in Kumba primary school if it's not by the military?.,Stupid u the news just reach ur office unconfirmed but ur mouth is sharp to push the blame on boys wearing nchang shoes but couldn't say military holding guns. Military men 're guiding school compound on daily basis how come shooting took place in Kumba primary school if it's not by the military?.,Ben Hassan
9447,LkXMJfcLjUg,"Ils veulent le Cameroun,  beuh ils n'ont qu'a s'etouffer avec. Moi j'ai deja  give up","Ils veulent le Cameroun,  beuh ils n'ont qu'a s'etouffer avec. Moi j'ai deja  give up",Cyrille Nzouda
2851,diDIpLuir24,"Massa torri, lie no fine  Make ngala , be open if we aren't wicket why should our brothers claiming to Jesus when they know what's going on in Southwest and northwest finally ngala is doing what lrp want lies telling for how many years no development , it's ashamed , the children they killed in kumba it's government planned","Massa torri, lie no fine  Make ngala , be open if we aren't wicket why should our brothers claiming to Jesus when they know what's going on in Southwest and northwest finally ngala is doing what lrp want lies telling for how many years no development , it's ashamed , the children they killed in kumba it's government planned",International Tchatcho
4658,qwoD0U0tXkA,"Jonathan I like the way you put it "" In to their crisis country"".","Jonathan I like the way you put it "" In to their crisis country"".",Tchango International
5471,bATcNjxmLmw,HEY VRAIMENT LES COMMENTAIRES SUR L'HISTOIRE DU JOUR A PLEURER ..ET A RIRE,HEY VRAIMENT LES COMMENTAIRES SUR L'HISTOIRE DU JOUR A PLEURER ..ET A RIRE,Cedric Sougang
5301,4j7fnPjfaL8,This is for John FOWAH.,This is for John FOWAH.,Cedric Sougang
6172,2vrNM1zunEs,Quelle honte à vous. Equinox,Quelle honte à vous. Equinox,Thierry Aubin Moukam
3389,F0HQQdz4EYw,"Pour pleurer il faut l'authorisation au cameroun, mince.","Pour pleurer il faut l'authorisation au cameroun, mince.",Ben Hassan
8198,O5g3An6sLlw,seul le bonhomme de l upc est pertinent,seul le bonhomme de l upc est pertinent,Serge Ewane
1830,DDILYOnF1y8,The way a woman dresses can never cause ripe is how Africa mentality and we need to change it. Because in Europe here during Summer woman walk half necked and you can't hear anything concerning ripe  so us Africa needs to improve on our mentality,The way a woman dresses can never cause ripe is how Africa mentality and we need to change it. Because in Europe here during Summer woman walk half necked and you can't hear anything concerning ripe  so us Africa needs to improve on our mentality,Charles Ndonzeu
8133,vx6KkMShiOM,Terroriste boys,Terroriste boys,Serge Ewane
4297,LjOcyxdy48s,Massa Eyenga!! Franchement!!! tête vide...Oops j'avais oublié que la sardine n'a pas de tête. Aucune pertinence et même aucune éloquence. C'est triste hein. Une créature de la créature tsuip. Un complexé notoire!,Massa Eyenga!! Franchement!!! tête vide...Oops j'avais oublié que la sardine n'a pas de tête. Aucune pertinence et même aucune éloquence. C'est triste hein. Une créature de la créature tsuip. Un complexé notoire!,Tchango International
9817,fNDvyFOXgPE,Entre temps chaque membre du gouvernement a au moins deux 4x4; Une Toyota landcruiser comme voiture de service et minimum une Rav4 pour voiture personnelle). Est-ce que vous connaissez combien coute une  Landcruiser neuve?,Entre temps chaque membre du gouvernement a au moins deux 4x4; Une Toyota landcruiser comme voiture de service et minimum une Rav4 pour voiture personnelle). Est-ce que vous connaissez combien coute une  Landcruiser neuve?,Cyrille Nzouda
2152,yzu69lY6Ck0,Inadmissible !  Des bombes qui explosent déjà partout au Cameroun ! Pourquoi les gens veulent que le Cameroun soit mal vu à l'extérieur et à l'intérieur  ...???,Inadmissible !  Des bombes qui explosent déjà partout au Cameroun ! Pourquoi les gens veulent que le Cameroun soit mal vu à l'extérieur et à l'intérieur  ...???,International Tchatcho
7074,4-Jy7SdqBfk,Interdit to all news media “ don’t show anything on anglophone car ban”. Popol gradually losing control of bamenda. Pressure in the air.,Interdit to all news media “ don’t show anything on anglophone car ban”. Popol gradually losing control of bamenda. Pressure in the air.,Merlin Mpoudeu
830,h4RhBPz5T6U,I. Fogue I go marred you! What a pretty wonderful woman 😍😍,I. Fogue I go marred you! What a pretty wonderful woman 😍😍,Maxime Pouokam
7602,A_D3UzK-Cgk,Jaime ton raisonnement et ta progression Carine! Good job team!,Jaime ton raisonnement et ta progression Carine! Good job team!,Merlin Mpoudeu
8903,EXHnozttR5I,Justice populaire   tue les ! Deja bravo a l armée  good job,Justice populaire   tue les ! Deja bravo a l armée  good job,Serge Ewane
5662,kYHTyJfcEqQ,"En tout moi, j aime bcp  Aicha. Une brave qui assume ses faiblesses mais n'est pas defaitiste. Bravo, ma grande! Malheureusement aujourd hui, bcp de bonnes femmes sont celibataires, pas par choix mais les evenements de la vie peuvent concourrir à cet etat de fait. Ne generalisons pas mes dames!","En tout moi, j aime bcp  Aicha. Une brave qui assume ses faiblesses mais n'est pas defaitiste. Bravo, ma grande! Malheureusement aujourd hui, bcp de bonnes femmes sont celibataires, pas par choix mais les evenements de la vie peuvent concourrir à cet etat de fait. Ne generalisons pas mes dames!",Cedric Sougang
3812,93uEa_h5sYs,Ce régime rdpiecer tueurs méchants malhonnêteté corruptions tribals nullards destructeurs arrogants orgueilleux mesquins machiavélique cancres ont touchés le rubigond trop c est trop on en a marre on.en a marre que ces imbéciles monstres sardinards ne s agrippent injustement inutilement au pouvoir pour leurs intérêts personnels familiaux et clans trop c est trop,Ce régime rdpiecer tueurs méchants malhonnêteté corruptions tribals nullards destructeurs arrogants orgueilleux mesquins machiavélique cancres ont touchés le rubigond trop c est trop on en a marre on.en a marre que ces imbéciles monstres sardinards ne s agrippent injustement inutilement au pouvoir pour leurs intérêts personnels familiaux et clans trop c est trop,Ben Hassan
2212,mKFxb_G48lc,Cameroun premier champion  en mal gouvernance,Cameroun premier champion  en mal gouvernance,International Tchatcho
3193,XOJpekkAIFA,"Sdf... langue de bois constatee.... a question simple... reponse tres compliquee et inaudible ... le nec etait la... gregoire owona aussi, invite par qui donc?","Sdf... langue de bois constatee.... a question simple... reponse tres compliquee et inaudible ... le nec etait la... gregoire owona aussi, invite par qui donc?",Ben Hassan
5336,9GjM3kgZU8w,pour la Djougssa d'Equignoxe Bertoua se trouve dans la région du Sud: promotion partouzarde ......On présente un journal dans un pays qu'on ne connaît pas!,pour la Djougssa d'Equignoxe Bertoua se trouve dans la région du Sud: promotion partouzarde ......On présente un journal dans un pays qu'on ne connaît pas!,Cedric Sougang
6004,t7jVtJRJY7Q,Je ne reconnais plus mon pays hèe mon Dieu,Je ne reconnais plus mon pays hèe mon Dieu,Thierry Aubin Moukam
219,XKb8V5biSXQ,Faut passer ses accords france 24 ça c'est de l'information comme france 24 cherche de renseignements,Faut passer ses accords france 24 ça c'est de l'information comme france 24 cherche de renseignements,Maxime Pouokam
6075,8vgKoWsmQjQ,Sacré émission que le Dieu de nos Ancêtres veille toujours sur vous et sur ÉquinoxeTv la chaîne du Peuples.,Sacré émission que le Dieu de nos Ancêtres veille toujours sur vous et sur ÉquinoxeTv la chaîne du Peuples.,Thierry Aubin Moukam
2390,Bslte9EBHvg,Bon retour Carine!!! Tu nous a manqué. Merci à Laure Bakanda pour le remplacement.,Bon retour Carine!!! Tu nous a manqué. Merci à Laure Bakanda pour le remplacement.,International Tchatcho
5746,DP84WZYdBGc,"Mr le modérateur, je vous prie de permettre aux femmes sur votre plateau d'aller jusqu'au bout de leur analyse géneralement apres la colere de Charles Armel. Mlle Audrey etait dans une bonne analyse quand Mr Mbok Mbok l'a interrompue et lui prendre quelques minutes et elle a du juste chuter de son analyse. Ce n'est pas juste. Essayer de faire attention a ca. Par ailleurs. L'être sûpreme existe on peux le qualifier comme on veux, un Dieu, un ancetre et  les crânes des ancetres etc.....Le tout réside dans sa  propre spiritualité... Tout comme l'homme Bantou a la foi( cf. Charle Armel)... L'etre humain ayant une ferme croyance en son Dieu peux avoir une fois. En definitive nul ne peux avoir la connaissance infuse a ce sujet. Dieu existe et chacun le definiti selon son entendement.... Merci et bonne continuation... Nus sommes tres content de votre travail.","Mr le modérateur, je vous prie de permettre aux femmes sur votre plateau d'aller jusqu'au bout de leur analyse géneralement apres la colere de Charles Armel. Mlle Audrey etait dans une bonne analyse quand Mr Mbok Mbok l'a interrompue et lui prendre quelques minutes et elle a du juste chuter de son analyse. Ce n'est pas juste. Essayer de faire attention a ca. Par ailleurs. L'être sûpreme existe on peux le qualifier comme on veux, un Dieu, un ancetre et  les crânes des ancetres etc.....Le tout réside dans sa  propre spiritualité... Tout comme l'homme Bantou a la foi( cf. Charle Armel)... L'etre humain ayant une ferme croyance en son Dieu peux avoir une fois. En definitive nul ne peux avoir la connaissance infuse a ce sujet. Dieu existe et chacun le definiti selon son entendement.... Merci et bonne continuation... Nus sommes tres content de votre travail.",Cedric Sougang
3619,1hzPgjNPu8M,You dis journalist stop talking trash ...how can the minister visit every house ? It's important to meet the families but not everyone separately,You dis journalist stop talking trash ...how can the minister visit every house ? It's important to meet the families but not everyone separately,Ben Hassan
3234,tdjZwiybjAs,"Bravo!! Disons tous ensemble #Bastakumba#
Regardez aussi 
https://youtu.be/3UX07tQR0Zw","Bravo!! Disons tous ensemble #Bastakumba#
Regardez aussi 
https://youtu.be/3UX07tQR0Zw",Ben Hassan
9585,QbZ_zRSY3sg,Carine you look very pretty today,Carine you look very pretty today,Cyrille Nzouda
609,LW3zrQI8VBg,Good morning Equinoxe. Ancestral  prayers to Samuel Wazizis’s family 🙏🏽. Justice might be slow but always arrives on time!,Good morning Equinoxe. Ancestral  prayers to Samuel Wazizis’s family 🙏🏽. Justice might be slow but always arrives on time!,Maxime Pouokam
3492,pStvu0MkIiU,"Alain votre collogue doit regulietemnt etre sur votre plateau, 2 parties, k ses renards d surfaces proposent o 2 parties,. Alain j vs jurel MRC o pouvoir, ns sommes finis coe une bougie
 Il nya pas une tribut anglofone ds notre pays j vs en prie.","Alain votre collogue doit regulietemnt etre sur votre plateau, 2 parties, k ses renards d surfaces proposent o 2 parties,. Alain j vs jurel MRC o pouvoir, ns sommes finis coe une bougie
 Il nya pas une tribut anglofone ds notre pays j vs en prie.",Ben Hassan
543,QrI84_oU940,Soutien total à toi Joseph espoir  Biyong,Soutien total à toi Joseph espoir  Biyong,Maxime Pouokam
8776,QK0wHNVYPFo,"Rigolo Messanga Nyamding,  vrai rigolo de comédien...","Rigolo Messanga Nyamding,  vrai rigolo de comédien...",Serge Ewane
6252,DSwjfwxDu2U,Mr le president Maurice kamto avait gagné les élections voler par le rdpiercer de 'mr biya bi vondo Paul batelemy roi feneant. Mr le président Maurice kamto les avait promis l insomnie,Mr le president Maurice kamto avait gagné les élections voler par le rdpiercer de 'mr biya bi vondo Paul batelemy roi feneant. Mr le président Maurice kamto les avait promis l insomnie,Thierry Aubin Moukam
353,ZfLt-4bzlEo,"Le moment est venu d'arracher notre souveraineté confisquée par nos bourreaux. Il est l'heure de passer aux actes, voici un processus simpliste:

1-faire le bilan du Fcfa des avoirs sur les comptes d'opérations en France par les experts Africains.

2-battre notre monnaie de la CEMAC ou CEEAC

3-Créer un marché d'échanges en Afrique et s'organiser pour la spécialisation du travail

4- adopter un projet de loi interdisant la vente des matières premières brutes en occident, orient...
5- transformer des matières premières au sol africain en créant des structures industrielles 
6- Créer une force militaire africaine et 1 service d'intelligence comme la CIA
7- créer et développer un centre de recherche technologique africain : médical, alimentaire, armement, etc...
8- adopter des nouvelles politiques d'immigration et d'investissement en Afrique 
9-adopter un projet de loi interdisant l'importation de la friperie: textile, automobile, etc...","Le moment est venu d'arracher notre souveraineté confisquée par nos bourreaux. Il est l'heure de passer aux actes, voici un processus simpliste:

1-faire le bilan du Fcfa des avoirs sur les comptes d'opérations en France par les experts Africains.

2-battre notre monnaie de la CEMAC ou CEEAC

3-Créer un marché d'échanges en Afrique et s'organiser pour la spécialisation du travail

4- adopter un projet de loi interdisant la vente des matières premières brutes en occident, orient...
5- transformer des matières premières au sol africain en créant des structures industrielles 
6- Créer une force militaire africaine et 1 service d'intelligence comme la CIA
7- créer et développer un centre de recherche technologique africain : médical, alimentaire, armement, etc...
8- adopter des nouvelles politiques d'immigration et d'investissement en Afrique 
9-adopter un projet de loi interdisant l'importation de la friperie: textile, automobile, etc...",Maxime Pouokam
